"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
1.8665969249116262e+02,2.4894923777356462e+02,8.9070357360630972e+00,9.6652034539707117e+00,2.3445801529075979e+01,9.0473220613346705e-01,1.6177142932644045e-01,5.2420112587583612e+00,1.7787322495144606e+03,6.8178580653296961e-02
1.7779127264034054e+02,2.2557710857458540e+02,9.7818692551494415e+00,8.3467169537723507e+00,1.9953728568833974e+01,8.0269851495369937e-01,1.3274570976665040e-01,5.6376015908593970e+00,2.0226335496697775e+03,7.4994582901655990e-02
1.6438142317839143e+02,2.8714852232134086e+02,6.8619851215559482e+00,-7.7739363092835223e+00,2.3758442687486340e+01,7.6901552495372461e-01,1.7152381110964363e-01,3.9188949277496969e+00,2.3577088993801367e+03,6.8294192393709263e-02
1.6362003800996339e+02,2.8069340762818763e+02,8.6973028207322756e+00,-4.6296904347109136e+00,1.8751527917714892e+01,8.6366150741336223e-01,1.2592699325074244e-01,3.8736465446066632e+00,2.2823790284844035e+03,3.6808057661139613e-02
1.7886958897025045e+02,2.4608166727027844e+02,9.1028549344580618e+00,6.6785440731438044e+00,1.7224388036282662e+01,8.8950948589426482e-01,1.2119231425937517e-01,3.4022406859357082e+00,2.1974258549871365e+03,7.2667430522822637e-02
1.5344849710261570e+02,2.5749338737800230e+02,9.9616164342857552e+00,3.1882418352331587e+00,3.0675929939547679e+01,5.1162326119262191e-01,1.7875270280659972e-01,5.6174468404794347e+00,2.0192398879365089e+03,6.5534553092447906e-02
1.8730708633736663e+02,2.8688969136118953e+02,8.9612505327738141e+00,1.7414541284072413e+00,4.0627107409350714e+01,5.4568298048692632e-01,1.6795393443765380e-01,4.0271563073312562e+00,1.8261826402513534e+03,4.4576331964374646e-02
1.5906396461783660e+02,2.4831134215505938e+02,7.9361326776807939e+00,-9.9755001366154730e+00,3.5374850928828991e+01,7.0834695779036028e-01,1.1243064178734545e-01,3.2702692604003429e+00,2.3398769773151516e+03,3.7614387708697801e-02
1.5593841160875158e+02,2.6642856007161072e+02,8.0276021244945373e+00,9.8230496399889873e+00,1.7875655992967701e+01,8.7960735813562507e-01,9.6198103727186665e-02,3.2558800060943347e+00,2.0831375114638413e+03,6.5299975968076934e-02
1.8759628417361205e+02,2.8469136731798687e+02,9.2245965367057909e+00,2.1925058261590280e-01,4.2242969170477657e+01,6.9423042589397799e-01,9.0872634667504143e-02,3.0295599335610248e+00,2.2653406514993103e+03,4.1808174754713448e-02
1.5493136550391850e+02,2.7402410667551078e+02,6.4972958134677752e+00,1.1903043293102975e+00,3.4411716981843341e+01,6.7748360178601652e-01,1.0913074719548348e-01,4.2874281865385377e+00,1.7656621842797194e+03,6.8459314886851266e-02
1.6615788984307071e+02,2.8785882346871472e+02,6.9887283471914028e+00,-4.8928885414123524e+00,2.5192192373419111e+01,5.1984380122645157e-01,1.7279305446434035e-01,4.4778171589720746e+00,2.4337760798031895e+03,7.5205353710509182e-02
1.6215812543375247e+02,2.7044957604693786e+02,6.4769108551490344e+00,-9.0223988819644951e+00,3.1709317630876718e+01,6.2865383690312282e-01,1.6248642597846014e-01,4.8329030709276033e+00,2.4453423158436840e+03,5.0063021425947520e-02
1.9020460001098797e+02,2.5135734362934872e+02,8.0208428655267703e+00,1.1140749536796868e+00,4.4004234535024928e+01,7.8559545337180936e-01,8.2242108746024598e-02,4.8545960567715891e+00,1.7597921601065236e+03,6.2606386137892933e-02
1.6640585808363647e+02,2.2040019584652529e+02,6.0466628810088210e+00,-6.1449491208220586e+00,1.7175121296089245e+01,6.0572009124217052e-01,9.9812556426945725e-02,2.6153876126230879e+00,2.3286264210848080e+03,6.1938262300980075e-02
1.5837278687731973e+02,2.6807257639120223e+02,6.7038394652372100e+00,9.3405276699241959e+00,2.6915893382043549e+01,7.0473569449319506e-01,1.1385590776655757e-01,5.1598072849529864e+00,2.2160308673729642e+03,6.4241569235738538e-02
1.8383902714554458e+02,2.3455257315191295e+02,9.9519898348858842e+00,6.2477716332407311e+00,4.1463053209883689e+01,9.6794420737641518e-01,1.1678018913628008e-01,5.1272864317518598e+00,2.3417430313441573e+03,3.3161395909110977e-02
1.6184478209870863e+02,2.5969369504282389e+02,7.3417507169702816e+00,-2.8414163907730172e+00,3.6389484515293390e+01,7.0025836989165358e-01,9.6075958188670471e-02,4.0577399923377993e+00,2.2170731398936869e+03,3.4909324212117385e-02
1.7168145182714659e+02,2.9775460848475780e+02,8.5777475677938568e+00,8.9106124450222488e+00,4.3757305365723987e+01,6.0415473801372643e-01,1.7579817841327480e-01,5.2852791093388198e+00,2.2384675896695790e+03,4.2187172750495175e-02
1.6279623145004743e+02,2.4694019628303653e+02,7.3910382167822748e+00,7.8761912825254576e-01,2.8702132328957795e+01,5.6983459125384350e-01,1.2046973322538647e-01,5.0207284445654370e+00,1.8666224898093160e+03,6.1946786291646745e-02
1.5289849961645302e+02,2.3448457125958191e+02,7.1298041701203729e+00,6.7982181683211564e+00,1.6138412371392867e+01,6.8501759881858548e-01,1.6230037046030171e-01,5.5847924256601980e+00,1.9981913593260363e+03,4.5382232244834328e-02
1.5135907858615559e+02,2.7565897200351100e+02,7.6942259774015431e+00,5.5192496494161389e+00,3.9263865693271811e+01,6.9284137233868170e-01,1.5512416744263088e-01,3.6332763468615474e+00,2.3867452300406189e+03,3.9379763906459163e-02
1.5856265031291724e+02,2.3609285111886234e+02,6.7855971924893179e+00,7.7491337372987665e+00,2.0294501943844814e+01,7.1697090840499822e-01,9.3049945127232567e-02,2.9941430947354091e+00,2.1596991876901106e+03,5.7822005821099205e-02
1.8916291011071786e+02,2.5532778564087764e+02,6.2204732991343823e+00,-4.2432807072564982e+00,2.1116377759298491e+01,7.9126553785019926e-01,1.4818509000088764e-01,5.4662982321275866e+00,2.0375285616937083e+03,4.2716674960940455e-02
1.8102042670377492e+02,2.6257300397393777e+02,8.5250409144775610e+00,-6.0726305697037697e+00,1.7462005520157913e+01,7.1259859665339642e-01,1.3651478684019822e-01,3.6380647145881313e+00,1.8685553171696399e+03,6.4849425869427879e-02
1.8374784833089200e+02,2.2754555727997254e+02,6.8475025954543742e+00,-9.4483762647311664e+00,4.1018526532632364e+01,8.7709793198593067e-01,1.0780937579935780e-01,5.2415044057584907e+00,2.3253135657839912e+03,6.7713612655464689e-02
1.6937876566970263e+02,2.9682295967523197e+02,6.3647287504384211e+00,5.9538668279668059e+00,2.6112461865657782e+01,9.4823421468782754e-01,1.1470854099226832e-01,5.3215276163400409e+00,2.2808709848156927e+03,5.5420552533920822e-02
1.5103281265258431e+02,2.5262892857930683e+02,6.1249689240778640e+00,8.2183819316887039e+00,3.1092078089863552e+01,6.3746842209549615e-01,1.0897458308156739e-01,3.6963371034332639e+00,1.7387926905557213e+03,5.6563498666351311e-02
1.9214447751174407e+02,2.9791133998107489e+02,8.7448586585909407e+00,-4.0069304453493437e-01,2.4384822407497484e+01,9.2465135233032103e-01,8.0636741552376406e-02,3.0019836495754699e+00,2.2494585974391039e+03,5.0740010091535226e-02
1.5699367707438154e+02,2.9503704009497471e+02,7.4993672475046242e+00,-3.8614096505651574e+00,1.8756285009223262e+01,7.1166034472669693e-01,8.7547571157176124e-02,5.8524874500663593e+00,2.4064483183370971e+03,4.2554601920209101e-02
1.6951157115776854e+02,2.7399781176437682e+02,8.1298816483596426e+00,-2.2931277441806586e+00,4.3474334307587597e+01,9.3074832874840796e-01,1.3700280173941939e-01,3.4292130817534408e+00,1.8835807364216766e+03,6.1585901915727333e-02
1.8674239638134293e+02,2.2594689208855019e+02,6.2615726612868539e+00,7.3583941353892186e+00,4.0141358377353718e+01,5.3190317959971789e-01,1.3637600962137145e-01,5.3218504414160259e+00,2.1435052403098762e+03,5.2882380811377659e-02
1.5042220361247271e+02,2.9092956490433437e+02,6.4719078399979031e+00,8.5666618456692234e+00,2.5987918258254261e+01,6.2469323961310186e-01,1.5280048209506358e-01,3.0041124819653131e+00,2.2888892100130715e+03,2.8695279425293253e-02
1.8621603983906152e+02,2.8828675059012835e+02,9.8361582998862751e+00,-2.4687881910600362e+00,2.0923381293407306e+01,6.2901857074677592e-01,9.8522930946761123e-02,2.9768378626198477e+00,1.8743572997850108e+03,4.7947280460566427e-02
1.7300878905295181e+02,2.2222934707292728e+02,8.2676115395998604e+00,-4.3491167706846179e+00,3.3529972324427888e+01,8.3961540320459915e-01,1.0654059276902451e-01,4.2340152177511019e+00,2.2490833017775280e+03,5.8772971442443943e-02
1.8271278063864179e+02,2.6503585662817738e+02,9.7034946868485399e+00,3.8317916873354818e-01,3.4853644216255184e+01,8.4490846331223390e-01,1.3326497957613678e-01,5.4338827704225565e+00,1.9177890780456819e+03,4.2475351768228344e-02
1.8855970291291237e+02,2.9103379873455282e+02,6.7812009921711205e+00,7.2595184455913397e-02,3.6518928025167355e+01,7.1257987546343426e-01,1.7801549472035305e-01,2.8330444511419590e+00,2.3877246267568048e+03,3.5529162412184401e-02
1.7936896130216201e+02,2.2316722753715931e+02,8.9258695265244832e+00,-7.7103651984713695e+00,2.8864299141265597e+01,8.2121146717346793e-01,1.2276170578820295e-01,3.0414260212444932e+00,2.2572984147932825e+03,4.1768012377590452e-02
1.9251523811834858e+02,2.7052534251275461e+02,8.3361480098151226e+00,1.4314098800711541e+00,3.5007348794869145e+01,9.9397039139391474e-01,1.1877009867713048e-01,5.4695679110355906e+00,2.3493348152804147e+03,7.1312298696840914e-02
1.7436951617934457e+02,2.8491037564438784e+02,6.2267696610506862e+00,-3.8920483578457654e+00,2.5642441357037537e+01,8.4902394739396569e-01,1.1416407487575037e-01,4.2715658419567006e+00,2.1454148732594035e+03,3.5962824803600482e-02
1.6794952835578928e+02,2.7744509649084586e+02,6.1003953155671553e+00,-3.4699198023447941e+00,3.6905844701150812e+01,8.9132979937503687e-01,1.1697157006876233e-01,3.7998224355518229e+00,1.8728705014743136e+03,6.0605687639867893e-02
1.7347176551409316e+02,2.6508428424134013e+02,6.6761752465799482e+00,8.5436355181361350e+00,1.8658530560125918e+01,9.3634053633021952e-01,1.6878109998274565e-01,4.4088998923963434e+00,1.9539680623335694e+03,3.0593922977446772e-02
1.9576783134896661e+02,2.7284848082310202e+02,8.4171878530717024e+00,-4.8414845050930566e+00,2.6445679236227804e+01,5.6316167120668514e-01,1.2672923654489504e-01,2.7615299992586713e+00,1.7895162076062306e+03,5.1567539214385560e-02
1.6104598358017023e+02,2.6580821840286842e+02,8.4311283287969587e+00,-3.1571020102274794e+00,1.8043204596444856e+01,9.0577940107628907e-01,1.0342934133567705e-01,2.5275339721643855e+00,1.9631399375396115e+03,3.8843863300721065e-02
1.7797952081558790e+02,2.4586788162457717e+02,7.9774070217637840e+00,7.8927519841525182e+00,4.2527156089387276e+01,6.0016307239949940e-01,1.3534329224700620e-01,3.4363083679798465e+00,2.2453630625174683e+03,6.4825270179450861e-02
1.9806918812602157e+02,2.8844228360841839e+02,8.7413835100322537e+00,2.9265567890214541e+00,3.4033771150846889e+01,9.5606737428648325e-01,1.2481141156998812e-01,4.8279996043430211e+00,1.9475007064635686e+03,7.1442372459562045e-02
1.8235165198504325e+02,2.3290132702086498e+02,9.2881784322179364e+00,-8.6010084212019411e+00,4.2308782356547901e+01,9.3939657937397569e-01,1.0904441873082450e-01,4.7567544883392712e+00,2.3914170788829970e+03,4.9034474215705046e-02
1.8477896006494342e+02,2.5681454202541920e+02,9.0276264097109209e+00,-2.2788990204133652e+00,2.1801798349526301e+01,8.7806822665792084e-01,1.1190541704279178e-01,3.3526093513547202e+00,2.1722053104399042e+03,7.9696298202351773e-02
1.8930237334305428e+02,2.8525945140759211e+02,9.3890505561592335e+00,1.3493832642779893e+00,4.4036250911645915e+01,7.1583537002332498e-01,9.2989636458754590e-02,3.3475182992429513e+00,2.4959585853530280e+03,4.3380605603716448e-02
1.8620757136521206e+02,2.9082113678654315e+02,7.1411116923864872e+00,-7.2559754660650855e+00,2.6765757251342116e+01,8.0634809267702756e-01,8.3035769936413859e-02,5.3162102248651273e+00,1.8761456746821063e+03,2.5511470334438194e-02
1.7936295890160363e+02,2.3360846277115715e+02,7.8110631669744439e+00,9.0889030401763193e-01,2.1621833510912406e+01,7.7576369994665950e-01,1.4550142058445659e-01,4.3742697109996911e+00,2.2013694894816476e+03,7.3051845096281987e-02
1.8319727808693477e+02,2.5199544265102520e+02,6.1448908676418315e+00,-1.1135701374231886e+00,3.4363210511731282e+01,7.1604496275337493e-01,1.3078252846178939e-01,2.6898500877449152e+00,2.4892552666293013e+03,7.2587581970245466e-02
1.7629717958776382e+02,2.9163779177554989e+02,8.8608079325943603e+00,-5.4535152024199673e+00,3.8005005552510923e+01,7.6123223950900432e-01,1.7042805713664685e-01,3.2831099654670397e+00,1.8211782116917984e+03,3.0097982224695608e-02
1.8885279467748487e+02,2.2683244538549567e+02,6.5828012470478479e+00,-6.0300215700235293e+00,3.6189924547647777e+01,5.4211189411980221e-01,1.3827726491953943e-01,2.5881350474493487e+00,2.3943920736233763e+03,4.8430282111374408e-02
1.6491377783789920e+02,2.6549278952504613e+02,6.4540495753939160e+00,-6.5212298067943575e+00,3.4565468304893301e+01,6.9817919910175774e-01,8.8645250733466338e-02,3.6159874850400455e+00,2.2355031841971445e+03,4.8839743054017185e-02
1.7020524023108379e+02,2.9177271837726641e+02,9.2466772472694529e+00,8.5862259391382096e+00,1.7044032893076249e+01,7.1836682748319669e-01,1.7547524275515258e-01,5.0129486949110236e+00,1.7405357779492003e+03,5.3183286307129755e-02
1.7921842720968255e+02,2.7138013490055801e+02,8.2919530277005578e+00,6.1136102302117301e+00,4.3313371586504260e+01,8.2999844201080830e-01,8.0106868890468544e-02,5.9631089233172236e+00,1.7884525472040832e+03,4.0722604056738866e-02
1.8404544425552305e+02,2.2139386325849199e+02,9.2232199364779639e+00,3.0106906976158587e+00,2.3516477345507738e+01,5.2775786867729690e-01,1.4145444891044612e-01,2.9923337640561316e+00,2.0261113057454306e+03,5.8005152342095828e-02
1.5614280827031283e+02,2.5501391285215419e+02,9.6214441566507318e+00,5.3287345187534605e+00,4.2029572760551495e+01,7.2921371782208677e-01,8.2708073773504753e-02,3.9390464802029861e+00,1.8268260489256763e+03,6.3517102653632723e-02
1.9712479309235340e+02,2.9332679416942949e+02,6.4460026795816203e+00,-2.9684684310188247e+00,3.5265719320339372e+01,6.2209243164425165e-01,1.5286073913717219e-01,4.1277251382442390e+00,1.9701921278626746e+03,3.4389872521918205e-02
1.5248199227861949e+02,2.4910421473287695e+02,9.9028660885373050e+00,2.9536598660382474e+00,3.8454059260941172e+01,9.3442571800685426e-01,1.4441961611831222e-01,5.8734813647227622e+00,2.3358737529539321e+03,3.6810716246751876e-02
1.9949618781900779e+02,2.4164876059178218e+02,9.1682907928129502e+00,4.6159339209062509e+00,2.3651558726630491e+01,5.0257204177934867e-01,1.5723461482030426e-01,3.0183186892870855e+00,2.2559218911269554e+03,5.7956513942550428e-02
1.5526156955566790e+02,2.9871344572391280e+02,7.3543016624753141e+00,8.9114297732953673e-01,2.8540977584701373e+01,7.1036717215729239e-01,1.7971127384827956e-01,5.3784477029418962e+00,1.9390900245031139e+03,4.1872592312243967e-02
1.7281674196230574e+02,2.9416339445175663e+02,7.1787722560543274e+00,-5.7564913817549934e+00,2.1505220496345650e+01,9.0844539830173432e-01,1.0509123693473740e-01,2.6760383764762872e+00,1.7976637435107214e+03,2.5993949506043397e-02
1.9738123242302373e+02,2.3565603559765367e+02,9.9692837899934865e+00,3.6099700201057097e+00,2.0443277773650717e+01,6.9659540572379586e-01,1.4032601365525055e-01,5.4518935946441793e+00,1.7565872607240904e+03,6.7168293815887098e-02
1.7409039641185555e+02,2.5810136006955298e+02,8.2657940495992914e+00,1.7177644150578466e+00,3.1832036917696826e+01,6.1437939923113993e-01,1.2501116731825246e-01,2.9190499975659874e+00,2.4348517155435666e+03,3.8010226331826928e-02
1.7873473578261209e+02,2.2977170463509123e+02,9.4288602598758171e+00,-6.7257379171201626e+00,3.7180755059846817e+01,7.1180158927260628e-01,1.0864942044484671e-01,5.4599932185685320e+00,2.2289412071789957e+03,7.3896970475503601e-02
1.8267253534352074e+02,2.4482244428842012e+02,9.1549477323987762e+00,7.2186691222689632e+00,3.2612212052262976e+01,8.5102534316188894e-01,1.3857874688270572e-01,5.1378133477449754e+00,2.1157542081319666e+03,5.3799785057443580e-02
1.6768506994840465e+02,2.8983481805312300e+02,9.2454049193860524e+00,-3.2056541729711041e+00,1.8973170930562432e+01,6.2810653454244059e-01,1.4192334796374451e-01,5.7288901848620482e+00,2.4408870373379414e+03,6.0582249480989177e-02
1.6408214758452309e+02,2.5588505315868377e+02,6.0489834591845622e+00,-1.9811985606840601e+00,2.4159655777089917e+01,9.5648371537534116e-01,1.4542379047012338e-01,5.8009077520056040e+00,1.9582771268794090e+03,5.3480042346546672e-02
1.6824183619528026e+02,2.3803723705493343e+02,6.5029021234552102e+00,2.2184292466837761e+00,1.6563670163086716e+01,7.2980704734673596e-01,1.3420134062545663e-01,4.7249456583212881e+00,2.0875743083745347e+03,7.5727111003212055e-02
1.6015290366714626e+02,2.4847541653099046e+02,6.4867339770796821e+00,5.1670342782519629e+00,3.2463238912402304e+01,5.0425811577522750e-01,1.7766154820846905e-01,4.7147238235311422e+00,1.8922214267770066e+03,3.6376074123478853e-02
1.8446155021834213e+02,2.9442064441796362e+02,8.7797292668282765e+00,-3.1344059983847794e+00,2.7092636884581868e+01,8.7494783569456291e-01,9.9791838586792025e-02,5.5831013611804110e+00,1.8961198571624727e+03,3.3883573163693864e-02
1.7143735587081591e+02,2.6669623247441564e+02,8.4141687470399731e+00,-6.2518756661464536e-01,2.3236409361251162e+01,5.2809898977583580e-01,1.1441058873312021e-01,3.2401554256735716e+00,2.3900397579812989e+03,5.1996327889809714e-02
1.9077945057180358e+02,2.3994949345722242e+02,8.4202342089033024e+00,8.1521166596735561e+00,3.2744993765414705e+01,9.8502536638961591e-01,8.6955218135650283e-02,2.8202175535407514e+00,1.9817691403923552e+03,2.5913022200584269e-02
1.8284927651390595e+02,2.8321000876247706e+02,8.1521128753048622e+00,6.5331228353785811e+00,4.4759578725355112e+01,9.3215962289742471e-01,9.5682327197471620e-02,2.6312548318143358e+00,2.0205954702220704e+03,7.9370951643849483e-02
1.8086651916015410e+02,2.2356887190065839e+02,7.4008702463673837e+00,7.0914727341532213e+00,1.7548132870554578e+01,6.8830167269289722e-01,1.4748498253957398e-01,4.6498180338470156e+00,1.8734073218689007e+03,4.0654716667332280e-02
1.7569888721027806e+02,2.8621078164650771e+02,7.9419558990708028e+00,-9.0127216614384054e+00,1.6507323506200105e+01,8.5999428951059520e-01,1.5944962810081195e-01,5.4259439029499799e+00,2.4003386390756791e+03,7.3390046640281287e-02
1.5006834984314369e+02,2.7106963260355184e+02,9.4182201131405812e+00,-8.4950541930598789e+00,1.9547632367588037e+01,9.3974872707846879e-01,1.2332577226294680e-01,2.9286268578779642e+00,1.7197830075158049e+03,6.0593181707224393e-02
1.5242740665478576e+02,2.7031416583712462e+02,8.8812608295938169e+00,8.3237362517804314e+00,3.4751527371358506e+01,5.3854023365420489e-01,1.2415586987309368e-01,3.3774139759870039e+00,2.2248769006769317e+03,6.7561418585899188e-02
1.6661035225307864e+02,2.6336794352518712e+02,6.0607352432902371e+00,4.8797928981426963e-01,1.7074607545881470e+01,5.3837787281498062e-01,8.9851212737752026e-02,3.2886154229341997e+00,2.3036687439506500e+03,6.0177071160668325e-02
1.5851784669158764e+02,2.4077797324294781e+02,9.6903243497785603e+00,8.2015246266294000e+00,3.9358520135719061e+01,6.5180567872516859e-01,9.1040421259887219e-02,2.9462051346585083e+00,1.9829316849136458e+03,5.7013143690644322e-02
1.8693298791330875e+02,2.7838181317087589e+02,8.1346373078271164e+00,4.9038623184291286e+00,2.5368215157267542e+01,9.1977890400514750e-01,1.6116086228670884e-01,3.2058950493328857e+00,2.1235585538281639e+03,5.3088504916251139e-02
1.9139171464361303e+02,2.8895738395062773e+02,9.8072097030425276e+00,-4.8629565716670387e+00,2.4025628869332767e+01,8.1924332096648467e-01,1.5134821286472461e-01,3.8864457218683452e+00,1.9520459804871280e+03,6.0725588817950607e-02
1.9593732559512608e+02,2.9583210841633081e+02,8.9160912673227060e+00,-8.7367104548769383e+00,2.4793590638695491e+01,5.3283536015538846e-01,1.7149609313119657e-01,3.4195553361399988e+00,2.1058160371292252e+03,6.7296408206434150e-02
1.6075230591899219e+02,2.9480630262737793e+02,9.6337008922459866e+00,-5.1860914322837415e+00,4.2270992538400868e+01,9.9954890630105298e-01,1.4922475303999361e-01,2.6869025949022638e+00,1.9442528139356539e+03,4.0691747550425164e-02
1.5959980016358932e+02,2.4545618735738634e+02,8.1455335612237949e+00,-6.6337938206234526e+00,3.5935110475823052e+01,8.0391893339528686e-01,1.3056481019691579e-01,2.8223654284067936e+00,2.0412962791677403e+03,7.2152237329573793e-02
1.8085046372062408e+02,2.9074751097776675e+02,6.1556679091152358e+00,3.4039610779569465e+00,2.9132131035383640e+01,9.5546576496029689e-01,1.0458416723947103e-01,3.0141707597481533e+00,2.2233446024190730e+03,7.0862706403735209e-02
1.7013103922632268e+02,2.6641810556634647e+02,7.9391290441761138e+00,-9.5615664454638338e+00,3.9874647418375346e+01,5.5621584146806535e-01,8.8555502986553361e-02,3.1612416210550442e+00,2.4325606378097750e+03,5.2104638880788610e-02
1.9217663434035916e+02,2.7773496690452265e+02,6.0297137352158083e+00,-3.9502776994740518e+00,2.3399012887931768e+01,6.4528599260372088e-01,1.6860461305324695e-01,5.0364077431036023e+00,1.7084669736820733e+03,6.6181395005636745e-02
1.9429877502647324e+02,2.9595646772301620e+02,9.4476824660721874e+00,6.9029914243489223e+00,2.8257051921493613e+01,7.7235016043612315e-01,9.3315239539986702e-02,4.9393477908729331e+00,2.4601137728086969e+03,7.2889062690506740e-02
1.6597704719587969e+02,2.7529578280598622e+02,9.0638820016365091e+00,9.9441729912729926e-01,2.2221583378557241e+01,6.3925806221254544e-01,1.7520970779759198e-01,5.3998390116674475e+00,2.2617929143251176e+03,5.7048003859286163e-02
1.6907526961282286e+02,2.5660210217239597e+02,8.0306453273320884e+00,5.4189420445484160e+00,3.1661760922112073e+01,7.6705810926014351e-01,8.7461412783197676e-02,4.6254150115594879e+00,2.3702786584123783e+03,3.3281836587175311e-02
1.9413130911978905e+02,2.4937232744565662e+02,6.8286031861922680e+00,6.9642118475019110e-01,4.3461697127370329e+01,5.4684019742955026e-01,1.5451438394586012e-01,5.3818726115687294e+00,2.0917340320593557e+03,3.7264586581308073e-02
1.6103541922771217e+02,2.7949627712058572e+02,6.9867662523519272e+00,-9.0612065756163638e+00,2.6512609265824466e+01,9.2341900293567858e-01,1.0948055683215785e-01,4.6928805061659062e+00,1.8138966256814003e+03,2.6610305841121042e-02
1.9401240783452690e+02,2.4361293926026934e+02,9.1015728980010522e+00,-9.8927504070701922e+00,3.0112991299874466e+01,7.0190485938594016e-01,1.0881814064956349e-01,4.6859730799860486e+00,1.9422023473276508e+03,4.3137994165509660e-02
1.9827448015533773e+02,2.9626272183938408e+02,7.2580803680084065e+00,6.1317750622416156e-01,2.9335355801204660e+01,5.5322861106989019e-01,9.0219935174142729e-02,3.1542889444949211e+00,2.0735359263617274e+03,7.2053851483499576e-02
1.8985552579638670e+02,2.5956665422724194e+02,9.8297268652906347e+00,5.0820032002548885e+00,2.0085096035111192e+01,9.2760973652290879e-01,8.0302548426808465e-02,2.6136902398551523e+00,1.9849958487835979e+03,5.1568884988920399e-02
1.6514082571558185e+02,2.2001947501048474e+02,6.8544890452783633e+00,-7.2144711279340701e+00,4.3174073144263289e+01,8.2008381718638723e-01,1.1349404567682048e-01,4.5400775767090078e+00,1.9900851893339775e+03,5.3697452339885154e-02
1.9320038180151229e+02,2.9397263083151103e+02,7.3619545676522309e+00,6.5074600339650068e-01,4.4212784384259606e+01,9.1492309917006076e-01,1.7840170778376468e-01,2.6254141437072018e+00,2.0527968218562692e+03,2.6757261331969828e-02
1.6233504657061226e+02,2.8508072024748253e+02,7.9954063562375026e+00,3.5414011682835813e+00,3.9573376175475147e+01,5.8571493227181815e-01,9.7750183877395022e-02,4.5069291416873059e+00,2.2379495216251685e+03,3.6184529672160543e-02
1.8894282968012189e+02,2.5836536703903721e+02,9.8077550050610327e+00,7.6815653166797802e+00,3.9038672730381052e+01,8.0255545683928387e-01,1.2494272429491957e-01,2.6948717104593629e+00,2.2184709278059950e+03,7.1918716589674359e-02
1.5996272047364914e+02,2.4506283744079792e+02,8.9232590379155035e+00,2.3075009913449218e+00,4.2362470016341618e+01,9.6573243702664346e-01,1.4431806155924548e-01,5.4791167457855376e+00,2.1990896187626095e+03,3.5521456778047911e-02
1.7144063260512144e+02,2.4845110048705064e+02,6.1779749203893495e+00,2.6905271363083436e+00,3.3786779660391147e+01,7.6427356549966752e-01,1.6316438326351676e-01,2.7636316770990490e+00,1.9936669302417631e+03,7.7303338651519574e-02
1.7382937513232486e+02,2.2092497455372919e+02,7.9517880220439743e+00,-3.4591147464911387e+00,2.9782606411782574e+01,5.4168174071461950e-01,1.4339624204166798e-01,5.2651722054249888e+00,2.0363959636444815e+03,5.0550850116988878e-02
1.7220013692379899e+02,2.7307094352405164e+02,9.0312980102382241e+00,-9.1838579572040899e+00,2.0589555315002293e+01,7.6536564958092967e-01,1.2930831604491602e-01,2.6067868228558355e+00,2.0243610811316953e+03,6.1073724527154788e-02
1.9459180687255665e+02,2.7820465251921888e+02,6.6559888083805188e+00,4.1456086376295609e-01,2.9438326008934848e+01,6.4285777231880192e-01,1.6691575388139593e-01,3.7325368218469852e+00,2.4264803512704452e+03,5.6874278568604011e-02
1.5937374904142280e+02,2.4638733444109991e+02,6.9577949145796829e+00,2.2126533841931462e+00,3.6061022137872179e+01,7.2563717697290375e-01,1.4524386473936277e-01,5.8674568649669894e+00,1.9453725176540547e+03,5.7188646148351396e-02
1.6203173629256338e+02,2.2269785763323398e+02,8.4243010838774524e+00,-3.0500857379077306e+00,2.0997486296961004e+01,5.0322684479019064e-01,1.4990070645825404e-01,4.0044925289127375e+00,2.4418792029902338e+03,5.2667800630010905e-02
1.9503273022620704e+02,2.5251786338915971e+02,6.2235308591779939e+00,8.5612476646262436e+00,3.0409548124935341e+01,9.4052728688151166e-01,1.7139682415552127e-01,4.6181274428532468e+00,2.4264128002064053e+03,7.7489393518402894e-02
1.5945065509427931e+02,2.7098223215909138e+02,7.6664931627001609e+00,-6.5133485662543711e+00,1.9343679704628332e+01,9.8478012288011962e-01,1.0466864475920198e-01,5.5199981991857765e+00,2.1102194106941920e+03,7.4278882320208711e-02
1.9171951718735050e+02,2.8556586456102110e+02,6.4581116313422315e+00,-4.9065890253360012e+00,1.9309239700728650e+01,8.7000118948432581e-01,1.0288986208303941e-01,3.3833909953244374e+00,1.9804209389991670e+03,3.8898257948937268e-02
1.6325699820686305e+02,2.9498183806893286e+02,8.8742071558993132e+00,-4.6547414208268156e+00,4.0506127514555864e+01,5.0258758131876224e-01,9.6914129934829882e-02,4.8445175018197411e+00,1.7498076647806693e+03,4.2197576621507360e-02
1.6100532290211140e+02,2.3395236455683235e+02,6.0565495187398080e+00,-8.2710135489066658e+00,2.9501061586780061e+01,8.9610956863637758e-01,1.6666143596118688e-01,5.5199899253715650e+00,1.7249580667419336e+03,4.3536564049060082e-02
1.5845129933766626e+02,2.7449811676694583e+02,8.0377794076275073e+00,6.8762098153999744e+00,2.2704346852690353e+01,8.5926469428642471e-01,1.7922575261350049e-01,5.3226886289229345e+00,1.7331435395343619e+03,5.8316178367388095e-02
